,Unnamed: 0,date2,hour,favorites count,favorites mean,retweets mean,retweets count,RT_score mean,RT_score count,fav_score mean,Daily Weight mean,Daily Weight count,blob_sent mean,subjectivity mean,vader_sent mean,Close,price dir,movement,month
5503,5503,2019-09-10,8,8,1029.125,46.125,8,2.6158340358521968,8,4.487596922812654,7.103430958664851,8,1.3289727181036812,0.3539930555555555,2.0356055265918767,10255.98,-10.8,0.0,9.0
5504,5504,2019-09-10,9,10,141.6,20.7,10,2.333352361201863,10,4.184666434666226,6.518018795868089,10,-0.0401815966097438,0.2387878787878787,-0.0659329866558317,10255.76,-8.478,0.0,9.0
5505,5505,2019-09-10,10,6,14.833333333333334,3.6666666666666665,6,1.0448493806177102,6,2.59082911285885,3.802345160143227,6,0.420522454472122,0.65,0.7670107838730874,10239.92,-4.794,0.0,9.0
5506,5506,2019-09-10,11,3,230.66666666666663,80.66666666666667,3,3.095674532249047,3,3.847863483760341,6.943538016009387,3,0.0,0.1333333333333333,2.500553995902937,10252.38,-2.878,0.0,9.0
5507,5507,2019-09-10,12,6,43.66666666666666,14.833333333333334,6,1.5621757137439882,6,2.8284485754064703,5.390624289150459,6,0.0172568852474603,0.3092261904761904,0.2220445347006509,10254.93,-3.242,0.0,9.0
5508,5508,2019-09-10,13,11,126.72727272727272,28.818181818181817,11,2.5024662041774297,11,3.761782271613989,7.355157566700509,11,0.2035290390115628,0.2960055096418733,0.9576392781061808,10237.15,-3.766,0.0,9.0
5509,5509,2019-09-10,14,4,12.5,4.25,4,0.6931471805599453,4,1.13044714426226,2.823594324822205,4,0.2877233471301271,0.2828472222222222,0.5509150596110284,10208.0,-9.552,0.0,9.0
5510,5510,2019-09-10,15,1,17.0,4.0,1,1.3862943611198906,1,2.833213344056216,5.219507705176107,1,1.6528441066391006,0.65,2.1544806342629204,10175.07,-12.97,0.0,9.0
5511,5511,2019-09-10,16,21,10.666666666666666,3.333333333333333,21,0.4604901745413532,21,1.2904952792778277,2.7986045014382284,21,-0.3698518628671718,0.2072871572871572,0.0678673876016217,10224.49,-5.578,0.0,9.0
5512,5512,2019-09-10,17,7,66.28571428571429,19.0,7,1.934092817734868,7,3.1173685830291,6.194318543621111,7,1.617427294165438,0.3863636363636363,0.8629731632999912,10211.48,-8.69,0.0,9.0
5513,5513,2019-09-10,18,4,21.75,8.5,4,1.2809909948508147,4,2.3090020296811904,4.839993024532005,4,0.2397386359546152,0.3121753246753246,0.915126865435674,10197.32,-7.966,0.0,9.0
5514,5514,2019-09-10,19,14,4059.071428571429,182.57142857142856,14,2.897423529950073,14,5.243426235988854,9.212278337367495,14,0.8682669860594819,0.1388167388167388,1.493050238342042,10026.31,-36.338,0.0,9.0
5515,5515,2019-09-10,20,1,1.0,0.0,1,0.0,1,0.0,1.0,1,0.5,0.8888888888888888,0.3182,10062.79,-22.456,0.0,9.0
5516,5516,2019-09-10,21,1,124.0,60.0,1,4.0943445622221,1,4.820281565605037,9.914626127827136,1,0.0,0.0,-0.688209137068255,10107.9,-23.318,0.0,9.0
5517,5517,2019-09-10,22,4,21.0,10.0,4,1.8610621623741763,4,2.4715344785502538,5.582596640924431,4,-0.5852629648502641,0.68125,-1.047812527215019,10089.02,-24.492,0.0,9.0
5518,5518,2019-09-10,23,2,16.0,12.5,2,1.6094379124341005,2,1.7328679513998633,4.342305863833964,2,-0.3224035261709436,0.4541666666666667,0.9131179619994388,10098.15,-19.834,0.0,9.0
5519,5519,2019-09-11,1,2,45.0,8.5,2,1.3862943611198906,2,3.111288134035684,4.497582495155575,2,0.0,0.0,0.0,10066.24,0.69,1.0,9.0
5520,5520,2019-09-11,2,8,19.0,9.25,8,1.8835570458607716,8,2.775915420853962,4.784472466714733,8,0.3709384980717478,0.2354166666666666,1.7303229206490518,10067.11,-8.158,0.0,9.0
5521,5521,2019-09-11,3,10,23.3,8.0,10,1.3071491047030572,10,2.5691996470651173,3.8763487517681754,10,0.432624345754323,0.2684848484848484,1.1220530236858752,10093.04,0.804,1.0,9.0
5522,5522,2019-09-11,4,10,8.2,1.6,10,0.5298317366548037,10,1.8652791965248836,2.395110933179687,10,0.2868105038196665,0.1377777777777777,0.3895617320019167,10057.06,-8.218,0.0,9.0
5523,5523,2019-09-11,5,6,61173.5,9288.5,6,5.377936705756817,6,7.328088947487423,12.70602565324424,6,0.0,0.0,1.7963990023582894,10027.15,-22.384,0.0,9.0
5524,5524,2019-09-11,6,15,570.9333333333333,19.6,15,1.5648971357906754,15,3.07217163729963,4.637068773090305,15,0.829299630222192,0.3083333333333333,-0.208995807455803,9990.83,-15.082,0.0,9.0
5525,5525,2019-09-11,7,5,18.4,7.2,5,1.0318110598429058,5,2.2379481118951583,3.2697591717380647,5,0.1187292623870339,0.2509090909090908,1.1682456182188574,10066.0,-0.222,0.0,9.0
5526,5526,2019-09-11,8,14,14.5,7.642857142857143,14,1.0647975261474918,14,1.8656950652642084,2.9304925914117,14,0.3396233782932533,0.2753246753246753,0.3177134909164568,10000.96,-18.416,0.0,9.0
5527,5527,2019-09-11,9,2,148.0,49.0,2,2.2873554892516914,2,3.8712010109078903,6.158556500159583,2,0.221040633766076,0.2136363636363636,1.0355404680413682,10019.32,-7.548,0.0,9.0
5528,5528,2019-09-11,10,5,26.2,3.4,5,0.9574983485564094,5,2.6549825551729227,3.612480903729332,5,-0.2692516757177924,0.4049999999999999,1.192645462655754,10096.5,13.87,1.0,9.0
5529,5529,2019-09-11,11,2,251.0,121.0,2,2.7423984667453274,2,4.414686367734203,7.15708483447953,2,-1.2994641004151433,0.5,0.0,10068.05,15.444,1.0,9.0
5530,5530,2019-09-11,12,1,16.0,7.0,1,1.9459101490553128,1,2.772588722239781,6.718498871295095,1,0.0,0.0,0.0,10097.41,6.282,1.0,9.0
5531,5531,2019-09-11,13,2,169.5,78.5,2,3.40451965302149,2,4.095454440591258,8.499974093612746,2,0.8589304323781137,0.3090909090909091,3.3217924367388765,10037.71,7.35,1.0,9.0
5532,5532,2019-09-11,14,9,342.77777777777777,19.22222222222222,9,2.3401479647885743,9,4.835181927810973,8.175329892599548,9,1.314833352812445,0.2888888888888889,2.053409921943582,10032.23,2.582,1.0,9.0
5533,5533,2019-09-11,15,4,2031.75,42.25,4,2.494277423101685,4,4.6205027309657405,8.114780154067425,4,0.1562563274473673,0.125,0.6626940694398146,9990.07,-21.286,0.0,9.0
5534,5534,2019-09-11,16,3,19.33333333333333,7.333333333333333,3,1.4606755448912938,3,2.4482396847165577,5.575581896274518,3,-0.7535009164376558,0.6728086419753087,-2.3697151819482816,10041.77,-5.256,0.0,9.0
5535,5535,2019-09-11,17,2,21.5,8.5,2,1.416606672028108,2,2.931815587799049,5.3484222598271565,2,1.7086176646049138,0.3386363636363636,1.8156343996437905,10054.6,-8.562,0.0,9.0
5536,5536,2019-09-11,18,4,9.5,1.75,4,0.4864775372638283,4,0.8888370153723534,2.8753145526361816,4,0.175,0.1375,-0.038875,10069.47,6.352,1.0,9.0
5537,5537,2019-09-11,19,4,30.0,11.0,4,1.4381431597064085,4,2.174878687052548,4.613021846758956,4,0.1006580928142912,0.2568181818181818,0.0,10074.46,8.446,1.0,9.0
5538,5538,2019-09-11,20,7,169.85714285714286,13.428571428571429,7,1.431228622805233,7,3.2699691076433526,5.986912016162871,7,0.0300746646801207,0.2418367346938775,0.4929719018768955,10102.4,22.466,1.0,9.0
5539,5539,2019-09-11,21,1,0.0,0.0,1,0.0,1,0.0,1.0,1,0.0,0.0,0.0,10163.58,24.362,1.0,9.0
5540,5540,2019-09-11,23,1,53.0,31.0,1,3.4339872044851463,1,3.970291913552122,8.404279118037268,1,4.202139559018634,0.9,0.0,10158.33,17.772,1.0,9.0
5541,5541,2019-09-12,0,2,7.5,6.0,2,1.2424533248940002,2,1.354025100551105,3.096478425445105,2,0.0,0.45,-0.6836905486771144,10155.01,16.11,1.0,9.0
5542,5542,2019-09-12,1,14,4915.0,291.7857142857143,14,2.104371791771474,14,4.555312747805782,6.659684539577256,14,0.1700968634153277,0.1158163265306122,0.165207547108884,10123.91,4.302,1.0,9.0
5543,5543,2019-09-12,2,15,114.2,7.933333333333334,15,1.3248738486634026,15,2.1919566635623564,3.5168305122257597,15,-0.3165635399557527,0.2486363636363636,0.2657362288780625,10109.72,-10.772,0.0,9.0
5544,5544,2019-09-12,3,7,68.57142857142857,16.571428571428573,7,1.6992738881275358,7,2.7846023056988414,4.483876193826378,7,0.7375174559591667,0.4334956709956709,0.0258102396579529,10114.07,-6.244,0.0,9.0
5545,5545,2019-09-12,4,5,10.2,3.4,5,1.002127058819251,5,2.111973401780772,3.114100460600023,5,0.1864705167542604,0.5460202020202021,0.4795421206351044,10078.61,-15.944,0.0,9.0
5546,5546,2019-09-12,5,6,633.8333333333334,26.166666666666668,6,3.0432495654601546,6,5.58818072682605,8.798096958952872,6,2.140583738659762,0.4027777777777778,3.259375354215388,10080.36,-14.93,0.0,9.0
5547,5547,2019-09-12,6,11,4972.636363636364,168.0,11,2.597687774326982,11,4.681371124943815,7.2790588992707965,11,0.919699358332051,0.1338383838383838,0.7918367945803939,10066.25,-11.532,0.0,9.0
5548,5548,2019-09-12,7,6,263.3333333333333,98.5,6,2.5164968638463847,6,3.67658503490019,6.359748565413241,6,-0.0689948306528344,0.3776936026936027,1.043944514310862,10079.79,-5.986,0.0,9.0
5549,5549,2019-09-12,8,6,11.5,2.6666666666666665,6,0.515173742226386,6,2.055303975139289,2.570477717365675,6,0.4869485087850811,0.2675925925925925,0.2154206496182145,10147.21,6.628,1.0,9.0
5550,5550,2019-09-12,9,15,113.26666666666668,36.6,15,2.566735902425687,15,3.774405375912369,6.4078079450047225,15,-0.0724698345364626,0.3778030303030303,0.0838595688709283,10123.47,8.972,1.0,9.0
5551,5551,2019-09-12,10,3,6.0,1.0,3,0.3662040962227033,3,1.2688874965901065,1.6350915928128098,3,-0.1360438520645782,0.425,0.0180480656825457,10153.12,14.552,1.0,9.0
5552,5552,2019-09-12,11,5,36.0,8.6,5,1.4528060285799058,5,2.930253559016389,4.383059587596295,5,-0.0447609864366758,0.2088888888888888,-0.1559520625115151,10170.47,20.844,1.0,9.0
5553,5553,2019-09-12,12,2,8.5,4.0,2,1.039720770839918,2,1.868834809141684,4.408555579981602,2,0.0,0.0,-0.3449949170410031,10234.64,30.97,1.0,9.0
5554,5554,2019-09-12,13,6,35.833333333333336,11.5,6,1.966420895202948,6,3.348047785061372,6.314468680264319,6,0.5191443795658741,0.2031565656565656,0.7684904379815092,10336.23,37.804,1.0,9.0
5555,5555,2019-09-12,14,6,84.5,24.5,6,2.88713989301039,6,4.190626412428449,8.244432972105505,6,0.4064383361664145,0.1416666666666666,2.563760825705367,10304.25,36.156,1.0,9.0
5556,5556,2019-09-12,15,13,21.153846153846157,6.6923076923076925,13,0.759811859269971,13,1.958577403818336,3.718389263088307,13,0.2405770801718839,0.3445029507529508,0.0483499284388841,10326.52,34.68,1.0,9.0
5557,5557,2019-09-12,16,5,15.0,2.8,5,0.8861633597686627,5,1.9303374583944224,3.816500818163085,5,-0.2128878179828274,0.32,0.3445557078034816,10270.03,19.912,1.0,9.0
5558,5558,2019-09-12,17,13,49.69230769230769,6.307692307692308,13,0.9616709913562408,13,2.8221864374802825,4.937703582682677,13,0.0674003028174894,0.1213286713286713,1.2601697384683963,10293.52,11.776,1.0,9.0
5559,5559,2019-09-12,18,9,44.66666666666666,7.666666666666667,9,0.4671880688212184,9,1.6520878551815823,3.3414981462250237,9,0.1695360883623589,0.3098965848965849,1.2027096867197946,10296.85,-7.876,0.0,9.0
5560,5560,2019-09-12,19,8,1403.25,94.5,8,2.604276695627876,8,4.396680501242626,8.000957196870502,8,1.918998576280336,0.2968118686868687,3.5895380037964006,10300.63,-0.724,0.0,9.0
5561,5561,2019-09-12,20,9,5.666666666666667,0.4444444444444444,9,0.1220680320742344,9,1.1337324605540515,2.2558004926282864,9,0.191716359362236,0.2046296296296296,0.2388718610536711,10319.24,-1.456,0.0,9.0
5562,5562,2019-09-12,21,16,253.9375,13.25,16,0.8963280028240773,16,1.6823106158841188,3.578638618708196,16,0.0196008410425767,0.4331845238095237,-0.1355267129073259,10388.7,23.734,1.0,9.0
5563,5563,2019-09-12,22,1,452.0,185.0,1,5.220355825078324,1,6.113682179832232,12.334038004910555,1,0.0,0.0,0.9521877339790952,10386.02,18.5,1.0,9.0
5564,5564,2019-09-13,0,1,243.0,46.0,1,3.828641396489095,1,5.493061443340548,9.321702839829644,1,0.0,0.5,0.0,10385.78,17.03,1.0,9.0
5565,5565,2019-09-13,1,2,6.0,0.5,2,0.0,2,1.732867951399863,1.732867951399863,2,0.0,0.0,0.0402525419021677,10333.26,2.804,1.0,9.0
5566,5566,2019-09-13,3,3,21.33333333333333,4.333333333333333,3,0.8549831191538456,3,2.8083593008361434,3.663342419989989,3,-0.0410611545031429,0.1479166666666666,0.0,10364.02,-4.4,0.0,9.0
5567,5567,2019-09-13,4,8,19.625,4.0,8,1.0509222906761289,8,2.818024460434281,3.8689467511104096,8,-0.386894675111041,0.6,0.0,10337.5,-15.502,0.0,9.0
5568,5568,2019-09-13,5,5,561.8,142.8,5,2.736245376489184,5,3.6958177020719223,6.4320630785611055,5,-0.3819942196729816,0.3470238095238095,2.388357771663796,10292.42,-18.672,0.0,9.0
5569,5569,2019-09-13,6,2,133.0,50.5,2,3.713274536198652,2,4.852304846713228,8.56557938291188,2,0.0,0.0,-2.0816778912502736,10296.87,-7.278,0.0,9.0
5570,5570,2019-09-13,7,3,3370.6666666666665,247.33333333333331,3,3.9238120533739096,3,5.627533630136554,9.551345683510464,3,0.0,0.0,1.300062486026712,10283.16,-16.366,0.0,9.0
5571,5571,2019-09-13,8,2,47.0,19.5,2,2.962127898707266,2,3.821980974501265,6.784108873208531,2,-0.3575742731952367,0.3,1.0908444880270955,10275.23,-17.758,0.0,9.0
5572,5572,2019-09-13,9,4,53.75,16.5,4,2.119092799223996,4,3.131984682440506,5.251077481664502,4,0.400757204606843,0.3318181818181818,1.5143449360962935,10306.6,-6.18,0.0,9.0
5573,5573,2019-09-13,10,6,65.66666666666667,17.666666666666668,6,1.6192751358423438,6,2.473415588189335,4.259357390698345,6,-0.1045097907574089,0.525,1.3785300193458925,10273.03,-3.878,0.0,9.0
5574,5574,2019-09-13,11,5,25.4,5.4,5,0.9307920700315048,5,2.486769093045609,3.4175611630771137,5,-0.10068412149192,0.5549999999999999,0.3878517208605249,10305.45,1.716,1.0,9.0
5575,5575,2019-09-13,12,3,29.666666666666668,10.666666666666666,3,2.259973969157417,3,3.1225619808999867,6.382535950057405,3,0.2070612755222459,0.1590909090909091,-0.0740006523573092,10324.16,8.2,1.0,9.0
5576,5576,2019-09-13,13,3,14.666666666666666,8.666666666666666,3,1.6917246050779422,3,2.002117719867244,4.693842324945186,3,0.0,0.0,-0.951335974013328,10306.76,6.306,1.0,9.0
5577,5577,2019-09-13,14,1,9.0,4.0,1,1.3862943611198906,1,2.19722457733622,4.58351893845611,1,0.7986434513976554,0.5681818181818182,2.43965969330092,10286.95,-3.93,0.0,9.0
5578,5578,2019-09-13,15,2,277.0,25.0,2,1.956011502714073,2,4.19103025871237,7.147041761426443,2,-4.005229278990376,0.4285714285714285,-2.152735797532221,10296.3,4.654,1.0,9.0
5579,5579,2019-09-13,16,9,9.0,1.8888888888888888,9,0.4432204496182527,9,1.914486014487805,3.57992868632828,9,1.090845049962044,0.4734567901234567,1.3768920338699768,10298.34,-1.422,0.0,9.0
5580,5580,2019-09-13,17,3,6.666666666666667,0.0,3,0.0,3,1.499936556776755,2.8332698901100883,3,0.53287076288937,0.1999999999999999,0.1510394151572482,10226.59,-19.514,0.0,9.0
5581,5581,2019-09-13,18,4,37.5,7.75,4,1.847545357056608,4,3.19806450726633,6.0456098643229375,4,0.2075316932465584,0.1136363636363636,0.0,10222.21,-16.91,0.0,9.0
5582,5582,2019-09-13,19,2,44.0,10.5,2,1.5222612188617115,2,2.2386684072391034,4.760929626100815,2,-0.4260929626100815,0.3,0.0,10210.6,-15.27,0.0,9.0
5583,5583,2019-09-13,20,4,17.5,5.25,4,1.1249524175825665,4,2.7273316102629708,5.102284027845537,4,-0.4227693745316586,0.3625,0.3378958940966444,10254.23,-8.414,0.0,9.0
5584,5584,2019-09-13,21,4,8.25,2.5,4,0.8664339756999316,4,2.0831973671044897,3.949631342804421,4,-0.2787995792875088,0.4666666666666667,0.6474712714091951,10288.0,-2.068,0.0,9.0
5585,5585,2019-09-13,22,2,36.5,8.5,2,1.975621859290713,2,3.358297386760489,6.333919246051202,2,-0.6333919246051203,0.6,0.0,10280.42,10.766,1.0,9.0
5586,5586,2019-09-13,23,10,1762.7,110.4,10,2.356883111027442,10,4.510177374997435,7.8670604860248785,10,0.7044729787585096,0.2375,2.204751968614824,10342.06,23.97,1.0,9.0
5587,5587,2019-09-14,0,6,317.6666666666667,23.33333333333333,6,2.4211235403190816,6,3.853820566000962,6.44161077298671,6,0.2775717457681262,0.2666666666666666,0.2814217080514744,10308.91,19.662,1.0,9.0
5588,5588,2019-09-14,1,1,9176.0,434.0,1,6.073044534100405,1,9.124346658809207,15.197391192909611,1,0.0,0.0,10.121749756449216,10301.16,9.386,1.0,9.0
5589,5589,2019-09-14,3,2,410.5,72.0,2,3.496048213707944,2,4.629755707991316,8.625803921699259,2,0.0,0.15,-1.5307436717921323,10281.22,0.16,1.0,9.0
5590,5590,2019-09-14,5,3,1196.0,64.66666666666667,3,3.202591102795694,3,5.88996913888436,9.092560241680054,3,3.322946372182125,0.45,3.563217127630148,10290.3,-3.722,0.0,9.0
5591,5591,2019-09-14,8,1,14.0,5.0,1,1.6094379124341005,1,2.6390573296152584,5.248495242049359,1,-0.0437374603504111,0.0,-4.735734543949209,10314.09,6.574,1.0,9.0
5592,5592,2019-09-14,9,1,19.0,2.0,1,0.6931471805599453,1,2.9444389791664403,3.6375861597263857,1,0.0,0.0,0.0,10305.37,5.212,1.0,9.0
5593,5593,2019-09-14,10,3,60.0,16.666666666666668,3,2.610671393501823,3,4.0205762406311,6.631247634132922,3,-0.3576313592721278,0.4777777777777778,0.0,10307.85,3.51,1.0,9.0
5594,5594,2019-09-14,11,2,129.0,56.5,2,2.3636939093561704,2,3.908006919579514,6.2717008289356855,2,0.0,0.0,2.255027807585986,10293.45,1.892,1.0,9.0
5595,5595,2019-09-14,14,1,22.0,8.0,1,2.079441541679836,1,3.091042453358316,7.170483995038152,1,0.0,0.0,0.0,10348.58,8.642,1.0,9.0
5596,5596,2019-09-14,15,1,64.0,12.0,1,2.4849066497880004,1,4.158883083359672,7.643789733147672,1,-0.7643789733147672,0.6,0.0,10356.32,9.694,1.0,9.0
5597,5597,2019-09-14,16,1,1569.0,75.0,1,4.31748811353631,1,7.358193752733032,12.675681866269343,1,0.0,0.0,0.0,10352.7,11.85,1.0,9.0
5598,5598,2019-09-14,17,9,586.3333333333334,35.666666666666664,9,3.1281558226758124,9,5.505326276462537,9.855704321360571,9,1.1384143501717237,0.2658730158730158,0.181955242196451,10382.24,21.906,1.0,9.0
5599,5599,2019-09-14,18,4,310.0,34.5,4,1.4014505165739994,4,3.1722982495509857,5.573748766124986,4,0.3923797774344312,0.1190104166666666,2.5482896835504585,10384.47,12.054,1.0,9.0
5600,5600,2019-09-14,19,5,5249.2,313.4,5,4.192691244368601,5,6.539946700909598,11.732637945278196,5,4.388818962784879,0.4755416666666667,5.250863806945483,10363.73,3.03,1.0,9.0
5601,5601,2019-09-14,20,3,1.3333333333333333,0.0,3,0.0,3,0.3662040962227033,1.3662040962227031,3,0.1666666666666666,0.1666666666666666,0.0,10395.98,7.932,1.0,9.0
5602,5602,2019-09-14,21,2,33.5,3.0,2,0.8047189562170501,2,3.128833793941319,4.93355275015837,2,0.4547646083850352,0.2272727272727272,0.9586498232154692,10379.05,5.27,1.0,9.0
5603,5603,2019-09-14,22,2,9.5,0.0,2,0.0,2,2.2386684072391034,3.2386684072391034,2,0.3079441541679836,0.15,-0.7931308052831842,10337.27,-8.994,0.0,9.0
5604,5604,2019-09-14,23,2,32.5,3.5,2,1.1512925464970227,2,3.4667115128653574,5.618004059362381,2,1.4966952139692824,0.45,2.689443649352441,10335.02,-9.89,0.0,9.0
5605,5605,2019-09-15,3,2,34.5,7.0,2,1.3195286648076292,2,2.448919899975456,3.768448564783085,2,-0.3421874974503112,0.3,0.0,10303.36,-6.782,0.0,9.0
5606,5606,2019-09-15,4,1,200.0,1.0,1,0.0,1,5.298317366548036,5.298317366548036,1,1.5894952099644108,0.7,2.8896680077722388,10312.74,-4.456,0.0,9.0
5607,5607,2019-09-15,5,1,3.0,0.0,1,0.0,1,1.0986122886681098,1.0986122886681098,1,0.0,0.0,0.0,10311.01,-2.244,0.0,9.0
5608,5608,2019-09-15,6,3,102.0,64.66666666666667,3,3.049807319002255,3,3.35362528092829,6.403432599930546,3,0.0,0.0,-2.0375722532978995,10315.57,-3.32,0.0,9.0
5609,5609,2019-09-15,7,1,151.0,61.0,1,4.110873864173311,1,5.017279836814924,9.128153700988236,1,1.2447482319529406,0.4545454545454545,2.7694818328798307,10308.42,-2.978,0.0,9.0
5610,5610,2019-09-15,10,2,45.0,16.0,2,2.666359396632685,2,3.802696182407467,6.469055579040152,2,-2.701625442694052,0.6333333333333333,1.1270138568073356,10310.16,-0.17,0.0,9.0
5611,5611,2019-09-15,12,1,69.0,38.0,1,3.6375861597263857,1,4.23410650459726,8.871692664323646,1,1.829786612016752,0.575,-7.250834414551717,10310.41,0.398,1.0,9.0
5612,5612,2019-09-15,14,2,22.0,6.0,2,1.2424533248940002,2,2.6364997792818734,5.378953104175874,2,0.0,0.15,0.4084753421757747,10270.42,-3.214,0.0,9.0
5613,5613,2019-09-15,15,1,90.0,33.0,1,3.49650756146648,1,4.499809670330265,8.996317231796745,1,1.2267705316086464,0.4545454545454545,0.0,10307.97,-0.438,0.0,9.0
5614,5614,2019-09-15,17,2,13.0,7.0,2,1.3195286648076292,2,1.629048269010741,4.44857693381837,2,0.25,0.1666666666666666,1.65354338240766,10309.48,-0.186,0.0,9.0
5615,5615,2019-09-15,18,1,225.0,75.0,1,4.31748811353631,1,5.41610040220442,10.733588515740731,1,0.0,0.0,2.433397128935183,10289.45,2.768,1.0,9.0
5616,5616,2019-09-15,19,10,3813.2,185.8,10,3.980122892116767,10,6.809059179913108,11.789182072029874,10,2.111051613738426,0.1,3.8111136702830137,10295.88,5.092,1.0,9.0
5617,5617,2019-09-15,20,1,11.0,0.0,1,0.0,1,2.3978952727983707,3.3978952727983707,1,0.3397895272798371,0.4,1.679246059540699,10271.13,-7.368,0.0,9.0
5618,5618,2019-09-15,21,2,25.5,4.5,2,1.0986122886681098,2,3.2291691416723958,5.327781430340504,2,0.0,0.0,-1.0400514649923511,10290.63,-2.33,0.0,9.0
5619,5619,2019-09-15,22,3,27.33333333333333,7.0,3,1.9175242129418777,3,3.215552647855704,6.466410194130916,3,-0.8720468172396835,0.5166666666666666,0.5635144945664797,10298.89,-2.118,0.0,9.0
5620,5620,2019-09-15,23,8,39.625,6.375,8,0.4890028756785182,8,2.4843923621209605,3.973395237799479,8,0.3237331784037642,0.4098214285714285,-0.0900529466649416,10302.01,2.512,1.0,9.0
5621,5621,2019-09-16,0,12,12.916666666666666,2.0,12,0.5322399432802204,12,2.06724758341358,2.5994875266938,12,0.0706588423904899,0.4494907407407407,-0.9217495126657116,10329.1,6.644,1.0,9.0
5622,5622,2019-09-16,1,22,67.86363636363636,3.590909090909091,22,0.4158199702626728,22,2.2433566980027373,2.7046312137199555,22,0.351061046092353,0.4196340296908479,0.3259048583490981,10339.54,13.682,1.0,9.0
5623,5623,2019-09-16,2,25,109.8,15.88,25,0.9299510896663942,25,2.44371390863102,3.4136649982974143,25,0.1732307440377073,0.2548611111111111,-0.0577040145671349,10340.52,9.978,1.0,9.0
5624,5624,2019-09-16,3,2,86.0,12.5,2,1.6094379124341005,2,2.5737472384067264,4.183185150840827,2,-0.4183185150840827,0.25,0.950419666271036,10301.76,0.574,1.0,9.0
5625,5625,2019-09-16,4,2,519.5,173.5,2,4.368726293775293,2,5.883318508925428,10.25204480270072,2,-1.4096346508585238,0.5435353535353535,-1.4671356426791675,10317.98,3.194,1.0,9.0
5626,5626,2019-09-16,5,1,1.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,10313.76,-3.068,0.0,9.0
5627,5627,2019-09-16,6,1,41.0,10.0,1,2.302585092994046,1,3.713572066704308,6.016157159698354,1,0.0,0.3,-1.6436141360295902,10303.0,-7.308,0.0,9.0
5628,5628,2019-09-16,7,3,42.333333333333336,16.0,3,1.7234946650127172,3,2.60426093952586,4.661088937871911,3,-0.1521449397155945,0.1999999999999999,1.6555661690593009,10302.25,-7.654,0.0,9.0
5629,5629,2019-09-16,8,9,18.444444444444443,4.0,9,0.9053185699915496,9,2.4755062789033677,3.3808248488949166,9,-0.1809618535770628,0.3936868686868686,0.2111788410105966,10291.08,-2.136,0.0,9.0
5630,5630,2019-09-16,9,3,90.0,39.0,3,3.457496893816093,3,4.373707535989399,8.164537763138824,3,0.0,0.0833333333333333,0.1577245930613164,10303.25,-2.946,0.0,9.0
5631,5631,2019-09-16,10,3,55.66666666666666,21.0,3,2.6644274427005303,3,3.775949371487492,6.773710147521356,3,-0.2055838830296114,0.1999999999999999,1.130024250268325,10305.86,-1.58,0.0,9.0
5632,5632,2019-09-16,11,6,82.5,18.166666666666668,6,1.2915537441100593,6,2.795673213753453,4.087226957863513,6,0.6877487147333085,0.3345679012345678,0.0152739292954907,10283.79,-3.842,0.0,9.0
5633,5633,2019-09-16,12,18,9.88888888888889,2.9444444444444446,18,0.3294216190772163,18,1.0007296372022152,2.330151256279432,18,0.428217068109382,0.5355639730639731,0.0685213423943377,10148.3,-30.79,0.0,9.0
5634,5634,2019-09-16,13,3,248.66666666666663,82.66666666666667,3,3.757248408723289,3,4.777033073476831,9.53428148220012,3,2.292776145156315,0.5166666666666667,2.0716950377618226,10150.04,-28.208,0.0,9.0
5635,5635,2019-09-16,14,3,153.0,42.66666666666666,3,1.6147290288195304,3,3.1641690879132844,5.778898116732814,3,-0.1236016733700736,0.1333333333333333,0.219887376925361,10138.27,-32.996,0.0,9.0
5636,5636,2019-09-16,15,4,215.25,13.0,4,1.3143738430069454,4,3.015342630130632,5.329716473137577,4,-0.5079716473137577,0.425,1.4329782743463608,10117.49,-37.674,0.0,9.0
5637,5637,2019-09-16,16,9,542.3333333333334,22.77777777777778,9,2.342447029312399,9,4.177719055764007,7.631277196187518,9,0.8040396926059409,0.3277777777777778,0.7742542970314875,10145.9,-27.578,0.0,9.0
5638,5638,2019-09-16,17,9,413.44444444444446,30.444444444444443,9,1.6857279862125716,9,3.733530395336561,6.5303694926602445,9,0.9380747072037438,0.0694444444444444,1.2997477700416673,10143.83,-0.894,0.0,9.0
5639,5639,2019-09-16,18,12,105.66666666666669,12.833333333333334,12,1.0740469371584658,12,3.08491618484716,5.158963122005626,12,0.6709453949698272,0.1696428571428571,-0.9932018607355722,10129.92,-4.024,0.0,9.0
5640,5640,2019-09-16,19,15,7.133333333333334,0.1333333333333333,15,0.0462098120373296,15,1.3911425055576778,2.437352317595008,15,0.2416852559419912,0.1288888888888889,0.3847372505833826,10121.39,-3.376,0.0,9.0
5641,5641,2019-09-16,20,8,5.75,0.125,8,0.0,8,1.111782353125338,2.111782353125338,8,0.025,0.065625,-0.0968152079388771,10205.05,17.512,1.0,9.0
5642,5642,2019-09-16,21,3,8.333333333333334,2.6666666666666665,3,0.9026834003674034,3,1.8038820172850127,4.03989875098575,3,0.6403827193062085,0.15,0.8082192231343114,10282.7,27.36,1.0,9.0
